狠	ruthless			"<span style=""color:#0000ff"">Hěn</span>"	2440	9	<i>Pack of wild dogs...silver</i>					fierce<br /><small>very</small>
恨	hate	v.		"<span style=""color:#aa55ff"">Hèn</span>"	2441	9	<i>State of mind...silver</i>					to hate<br /><small>to regret</small>
爵	upper crust			"<span style=""color:#00ff00"">Jué</span>"	2442	17	<i>Vulture...net...silver...glued to</i>		2696 爵 [jué] nobility; 爵士 knight; 爵士音乐 jazz &nbsp;[què] (=雀)<div><br /></div>			ancient bronze wine holder with 3 legs and loop handle<br /><small>nobility</small>
嚼	chew	v.		"<span style=""color:#00ff00"">Jiáo</span>"	2443	20	<i>Mouth ... upper crust</i>					to chew
懇	wholeheartedly			"<span style=""color:#0000ff"">Kěn</span>"	2444	17	<i></i><i>gnawing leopard ... soil</i>		<i>Leopard ... silver ... heart</i>.<div><br /></div>	恳		earnest
墾	reclaim			"<span style=""color:#0000ff"">Kěn</span>"	2445	16	<i></i><i>gnawing leopard ... soil</i>		<div><i></i><i>Leopard ... silver ... soil</i></div><div><br /></div>xxxx 貇 [kěn] (variant of 啃 kěn ‘gnaw’; phonetic in 懇 and 墾) &nbsp;[kūn] [mào]<div><br /></div>	垦		to reclaim (land)<br /><small>to cultivate</small>
豹	leopard			"<span style=""color:#aa55ff"">Bào</span>"	2446	10	<i>Leopard ... ladle</i>	Fill character				leopard<br><small>panther</small>
貓	cat			"<span style=""color:#ff0000"">Māo</span>"	2447	16	<i>Leopard ... tomato seedlings</i>			猫	"<span style=""color:#ff0000"">隻</span> - <span style=""color:#ff0000"">zhī</span>"	cat
貌	mien	<br />		"<span style=""color:#aa55ff"">Mào</span>"	2448	14	<i>Leopard ... dove ... human legs</i>	<br />	<div>1600 貌 [mào] (面貌) appearance; 礼貌 polite &nbsp;[mò]</div><div><br /></div>豸 (zhì) is a feline beast; 皃 is the 白 head and the 儿 legs of a person. The 豸 beast has seen the 皃 person’s 白 face, so the person must be polite.			appearance
朗	lucent			"<span style=""color:#0000ff"">Lǎng</span>"	2449	10	<i>Halo ... moon</i>		"<div><span class=""Apple-tab-span"" style=""white-space:pre"">朗  &nbsp; lǎng  &nbsp; I прил./наречие  &nbsp;&nbsp;1) ясный, светлый; чистый, прозрачный</span></div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span></div><div><br /></div><div><br /></div><div>lucent ['luːs(ə)nt]</div><div><i>прил. ; книжн.</i></div><div>1) светящийся; яркий</div><div>2) прозрачный, просвечивающий</div><div><br /></div><div><br /></div>"			clear<br /><small>bright</small>
狼	wolf			"<span style=""color:#00ff00"">Láng</span>"	2450	10	<i>Pack of wild dogs ... halo</i>				"<span style=""color:#0000ff"">匹</span> - <span style=""color:#0000ff"">pǐ</span>, <span style=""color:#ff0000"">隻</span> - <span style=""color:#ff0000"">zhī</span>, <span style=""color:#00ff00"">條</span> - <span style=""color:#00ff00"">tiáo</span>"	wolf
飢	starving			"<span style=""color:#ff0000"">Jī</span>"	2451	10	<i>Food ... wind</i>			饥		hungry
饒	spare	v.		"<span style=""color:#00ff00"">Ráo</span>"	2452	20	<i>Food ... Pigpen</i>			饶		(a surname)
飾	ornaments			"<span style=""color:#aa55ff"">Shì</span>"	2453	13	<i>Food ... reclining ... towel</i>			饰		"decoration<br /><small><span style=""color:#A4A4A4"">㊁</span> ornament<br /><span style=""color:#A4A4A4"">㊂</span> to decorate<br /><span style=""color:#A4A4A4"">㊃</span> to adorn<br /><span style=""color:#A4A4A4"">㊄</span> to hide<br /><span style=""color:#A4A4A4"">㊅</span> to conceal (a fault)<br /><span style=""color:#A4A4A4"">㊆</span> excuse (to hide a fault)<br /><span style=""color:#A4A4A4"">㊇</span> to play a role (in opera)<br /><span style=""color:#A4A4A4"">㊈</span> to impersonate</small>"
飲	beverage			"<span style=""color:#0000ff"">Yǐn</span>"	2454	12	<i>Food ... yawn</i>			饮		to drink
蝕	eat away			"<span style=""color:#00ff00"">Shí</span>"	2455	14	<i>Food ... insect</i>			蚀		"to nibble<br /><small><span style=""color:#A4A4A4"">㊁</span> erosion<br /><span style=""color:#A4A4A4"">㊂</span> eclipse</small>"
飽	sated			"<span style=""color:#0000ff"">Bǎo</span>"	2456	13	<i>Food ... wrap</i>			饱		to eat till full<br /><small>satisfied</small>
饅	bread			"<span style=""color:#00ff00"">Mán</span>"	2457	19	<i>Food ... mandala</i>			馒		steamed bread
餅	cookie			"<span style=""color:#0000ff"">Bǐng</span>"	2458	14	<i>Food ... puzzle</i>			饼	"<span style=""color:#ff0000"">張</span> - <span style=""color:#ff0000"">zhāng</span>"	"round flat cake<br /><small><span style=""color:#A4A4A4"">㊁</span> cookie<br /><span style=""color:#A4A4A4"">㊂</span> cake<br /><span style=""color:#A4A4A4"">㊃</span> pastry</small>"
餃	dumpling			"<span style=""color:#0000ff"">Jiǎo</span>"	2459	14	<i>Food ... mingle</i>			饺		dumplings with meat filling
餓	hungry			È	2460	15	<i>Food ... miser</i>			饿		to be hungry<br /><small>hungry</small>
潛	submerge			"<span style=""color:#00ff00"">Qián</span>"	2461	15	<i>Water ... </i>two<i> waitresses ... sun</i>			潜		"hidden<br /><small><span style=""color:#A4A4A4"">㊁</span> secret<br /><span style=""color:#A4A4A4"">㊂</span> latent<br /><span style=""color:#A4A4A4"">㊃</span> to hide<br /><span style=""color:#A4A4A4"">㊄</span> to conceal<br /><span style=""color:#A4A4A4"">㊅</span> to submerge<br /><span style=""color:#A4A4A4"">㊆</span> to dive</small>"
蠶	silkworm			"<span style=""color:#00ff00"">Cán</span>"	2462	24	<i>day before ... insects ... waitresses</i>			蚕		silkworm
溉	irrigate			"<span style=""color:#aa55ff"">Gài</span>"	2463	12	Water ... since					irrigate
慨	incensed			"<span style=""color:#0000ff"">Kǎi</span>"	2464	12	<i>State of mind ... since</i>		"""Be sure you put the accent of the key word on the second syllable""<div><br /></div><div><div>II [ɪn'sen(t)s]</div><div>гл.</div><div>разгневать, привести в ярость</div></div><div><br /></div><div><br /></div>"			generous<br /><small>sad</small>
萍	duckweed			"<span style=""color:#00ff00"">Píng</span>"	2465	12	<i>Flowers ... water ... water lily</i>		"<br /><div>2229 萍 [píng] 浮萍 fúpíng duckweed</div><div><div>From 艹(草 cǎo) ‘grass’ and 泙 píng (‘valley’) phonetic.</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>Some scholars believe that 平 originally depicted floating duckweed (rather than a balance), in which case the character 萍 was created after 平 was borrowed for the meaning ‘level’.</div></div><div><br /></div>"			duckweed
秤	scale	n.		"<span style=""color:#aa55ff"">Chèng</span>"	2466	10	<i>wild rice ... water lily</i>	(full character)			"<span style=""color:#00ff00"">臺</span> - <span style=""color:#00ff00"">tái</span>"	steelyard<br /><small>Roman balance</small>
淆	confuse			"<span style=""color:#00ff00"">Yáo</span>"	2467	11	<i></i><i>Water ... sheaf ... by the side ... meat</i>		"<div>Heisig:&nbsp;<i style=""font-style: italic; "">Water ... sheaf ... posess</i>.</div><div><br /></div><br /><div>---- 肴</div><div><div>From 爻 yáo phonetic over 月(肉 ròu) ‘meat’ signific.</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>The resemblance to 有 yǒu is accidental.</div></div><div><br /></div>"			"confused and disorderly<br /><small><span style=""color:#A4A4A4"">㊁</span> mixed<br /><span style=""color:#A4A4A4"">㊂</span> Taiwan pr. - <span style=""color:#00ff00"">yáo</span></small>"
艾	Chinese mugwort			"<span style=""color:#aa55ff"">Ài</span>"	2468	6	<i>flowers ... sheaf</i>	полынь	"<div><i>flowers ... scissors</i></div><div><br /></div>Chinese mugwort, one of the herbs used in the heat therapy known as moxibustion<div><br /></div><div><br /></div><div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span></div><div>mugwort</div><div>бот.&nbsp;полынь, чернобыльник&nbsp;</div></div>"			(a surname)
哎	Good grief!			"<span style=""color:#ff0000"">Āi</span>"	2469	9	<i>mouth ... Chinese mugwort</i>		The character expresses a mood, not fully verbalized as the key word is, of surprise at something unfortunate that has happened			"interjection of surprise or disapprobation hey!<br /><small><span style=""color:#A4A4A4"">㊁</span> why?<br /><span style=""color:#A4A4A4"">㊂</span> look out!<br /><span style=""color:#A4A4A4"">㊃</span> How dare you!</small>"
拔	pull out			"<span style=""color:#00ff00"">Bá</span>"	2470	8	<i>Fingers ... chihuahua ... sheaf</i>					"to pull up<br /><small><span style=""color:#A4A4A4"">㊁</span> to pull out<br /><span style=""color:#A4A4A4"">㊂</span> to draw out by suction<br /><span style=""color:#A4A4A4"">㊃</span> to select<br /><span style=""color:#A4A4A4"">㊄</span> to pick<br /><span style=""color:#A4A4A4"">㊅</span> to stand out (above level)<br /><span style=""color:#A4A4A4"">㊆</span> to surpass<br /><span style=""color:#A4A4A4"">㊇</span> to seize</small>"
攀	climb	v.		"<span style=""color:#ff0000"">Pān</span>"	2471	19	<i>Woods </i>with&nbsp;two <i>sheaves ... St.Bernard dog ... hand</i>					"to climb (by pulling oneself up)<br /><small><span style=""color:#A4A4A4"">㊁</span> to implicate<br /><span style=""color:#A4A4A4"">㊂</span> to claim connections of higher status</small>"
屯	stockpile	v.		"<span style=""color:#00ff00"">Tún</span>"	2472	4	<i>One ... pit ... fishhook</i>		P: earthworm<div><br /></div>			"to station (soldiers)<br /><small><span style=""color:#A4A4A4"">㊁</span> to store up<br /><span style=""color:#A4A4A4"">㊂</span> village</small>"
頓	pause	n./v.		"<span style=""color:#aa55ff"">Dùn</span>"	2473	13	<i>Earthworm ... head</i>			顿		"to stop<br /><small><span style=""color:#A4A4A4"">㊁</span> to pause<br /><span style=""color:#A4A4A4"">㊂</span> to arrange<br /><span style=""color:#A4A4A4"">㊃</span> to lay out<br /><span style=""color:#A4A4A4"">㊄</span> to kowtow<br /><span style=""color:#A4A4A4"">㊅</span> to stamp (one's foot)<br /><span style=""color:#A4A4A4"">㊆</span> at once<br /><span style=""color:#A4A4A4"">㊇</span> classifier for meals, beatings, scoldings etc: time, bout, spell, meal</small>"
噸	ton			"<span style=""color:#ff0000"">Dūn</span>"	2474	16	<i>Mouth ... pause</i>			吨		"ton<br /><small>Taiwan pr. - <span style=""color:#aa55ff"">dùn</span></small>"
純	unadulterated			"<span style=""color:#00ff00"">Chún</span>"	2475	10	<i>Thread ... earthworm</i>			纯		"pure<br /><small><span style=""color:#A4A4A4"">㊁</span> simple<br /><span style=""color:#A4A4A4"">㊂</span> unmixed<br /><span style=""color:#A4A4A4"">㊃</span> genuine</small>"
屆	fall due			"<span style=""color:#aa55ff"">Jiè</span>"	2476	8	"<i style=""font-style: italic; "">Flag ... soil</i>&nbsp;from<i style=""font-style: italic; "">&nbsp;a&nbsp;pit</i>"		<div>Heisig:&nbsp;<i>Flag ... soldier&nbsp;</i>in a&nbsp;<i>pit</i></div><div><br /></div>1415 屆(S届) [jiè] (measure word for regular sessions)<br /><div>The top is 尸 (shī ‘corpse’), picture of a sitting person. The bottom is 凷 kuài phonetic (written like 由 yóu in the simple form). 凷 is an obsolete variant of 块 kuài ‘lump’: 土 (tǔ) earth dug out of a 凵 (kǎn) pit.</div>	届		"to arrive at (place or time)<br /><small><span style=""color:#A4A4A4"">㊁</span> period<br /><span style=""color:#A4A4A4"">㊂</span> to become due<br /><span style=""color:#A4A4A4"">㊃</span> classifier for events, meetings, elections, sporting fixtures, years (of graduation)</small>"
齒	teeth			"<span style=""color:#0000ff"">Chǐ</span>"	2477	15	<i>Footprint ... assembly line ... floor ... assembly line ... pit</i>			齿	"<span style=""color:#ff0000"">顆</span> - <span style=""color:#ff0000"">kē</span>"	tooth
齣	shows			"<span style=""color:#ff0000"">Chū</span>"	2478	20	<i>teeth ... sentence</i>		"another of those ""measure words"" used for counting things; in this case the key word has to do with plays, operas and other kind of <b>shows</b><div><b><br /></b></div><div><b><br /></b></div>"	出		variant of 出 (classifier for plays or chapters of classical novels)
齡	length of service			"<span style=""color:#00ff00"">Líng</span>"	2479	20	<i>teeth ... orders</i>		This can refer to things like one's&nbsp;length of service in the military and to the time a ship has been in use	龄		age
洶	turbulent			"<span style=""color:#ff0000"">Xiōng</span>"	2480	9	<i></i><i>water ... bound up ... sinister</i>		The meaning of the character can be literal or metaphorical	汹		torrential rush<br /><small>tumultuous</small>
籬	fence			"<span style=""color:#00ff00"">Lí</span>"	2481	24	<i>Bamboo ... leave</i>			篱		a fence
辜	crime			"<span style=""color:#ff0000"">Gū</span>"	2482	12	<i>Ancient ... chili pepper</i>					(a surname)
宰	butcher	v.		"<span style=""color:#0000ff"">Zǎi</span>"	2483	10	<i>House ... chili pepper</i>					"to slaughter livestock<br /><small><span style=""color:#A4A4A4"">㊁</span> to govern or rule<br /><span style=""color:#A4A4A4"">㊂</span> to cheat customers<br /><span style=""color:#A4A4A4"">㊃</span> Imperial official in dynastic China</small>"
辨	differentiate			"<span style=""color:#aa55ff"">Biàn</span>"	2484	16	Two <i>chili peppers ... saber</i>					to distinguish<br /><small>to recognize</small>
辮	braid	n.		"<span style=""color:#aa55ff"">Biàn</span>"	2485	20	Two&nbsp;<i>chili peppers ...&nbsp;thong</i>.			辫		a braid or queue<br /><small>to plait</small>
臂	arm	n.		"<span style=""color:#aa55ff"">Bì</span>"	2486	17	<i>Hot sauce ... flesh</i>					arm
劈	split	v.		"<span style=""color:#ff0000"">Pī</span>"	2487	15	<i>Hot sauce ... dagger</i>					"to hack<br /><small><span style=""color:#A4A4A4"">㊁</span> to chop<br /><span style=""color:#A4A4A4"">㊂</span> to split open<br /><span style=""color:#A4A4A4"">㊃</span> (of lightning) to strike</small>"
譬	analogy			"<span style=""color:#aa55ff"">Pì</span>"	2488	20	<i>Hot sauce ... words</i>					give an example
僻	out-of-the-way			"<span style=""color:#aa55ff"">Pì</span>"	2489	15	<i>Person ... hot sauce</i>					"biased<br /><small><span style=""color:#A4A4A4"">㊁</span> low<br /><span style=""color:#A4A4A4"">㊂</span> rustic<br /><span style=""color:#A4A4A4"">㊃</span> secluded</small>"
譯	translate			"<span style=""color:#aa55ff"">Yì</span>"	2490	20	<i>Words ... mermaid</i>			译		to translate<br /><small>to interpret</small>
擇	select	v.		"<span style=""color:#00ff00"">Zé</span>"	2491	16	<i>Fingers</i><i>&nbsp;... mermaid</i>			择		"to select<br /><small><span style=""color:#A4A4A4"">㊁</span> to choose<br /><span style=""color:#A4A4A4"">㊂</span> to pick<br /><span style=""color:#A4A4A4"">㊃</span> to differentiate</small>"
澤	swamp	n.		"<span style=""color:#00ff00"">Zé</span>"	2492	16	<i>Water</i><i>&nbsp;... mermaid</i>			泽		"pool<br /><small><span style=""color:#A4A4A4"">㊁</span> pond<br /><span style=""color:#A4A4A4"">㊂</span> (of metals etc) lustre<br /><span style=""color:#A4A4A4"">㊃</span> favor or beneficence<br /><span style=""color:#A4A4A4"">㊄</span> damp<br /><span style=""color:#A4A4A4"">㊅</span> moist</small>"
墊	pad	n./v.		"<span style=""color:#aa55ff"">Diàn</span>"	2493	14	<i>Clench ... soil</i>			垫		"pad<br /><small><span style=""color:#A4A4A4"">㊁</span> cushion<br /><span style=""color:#A4A4A4"">㊂</span> mat</small>"
摯	earnest			"<span style=""color:#aa55ff"">Zhì</span>"	2494	15	<i>Clench ... hand</i>			挚		(a surname)
糾	entangle			"<span style=""color:#ff0000"">Jiū</span>"	2495	8	<i>Thread ... cornucopia</i>			纠		"to gather together<br /><small><span style=""color:#A4A4A4"">㊁</span> to investigate<br /><span style=""color:#A4A4A4"">㊂</span> to entangle<br /><span style=""color:#A4A4A4"">㊃</span> to correct</small>"
凌	bully	v.		"<span style=""color:#00ff00"">Líng</span>"	2496	10	<i>Ice ... Minute Ricemen</i>					(a surname)
菱	water caltrop			"<span style=""color:#00ff00"">Líng</span>"	2497	12	<i>Flowers</i><i>&nbsp;... Minute Ricemen</i>		<i>Flowers</i><i>&nbsp;... Walking toadstool</i><div><div><i><br /></i></div><div><br /></div><div><br /></div></div>			Trapa natans<br /><small>water caltrop</small>
陵	mausoleum			"<span style=""color:#00ff00"">Líng</span>"	2498	11	<i>Pinnacle</i><i>&nbsp;... Minute Ricemen</i>					"mound<br /><small><span style=""color:#A4A4A4"">㊁</span> tomb<br /><span style=""color:#A4A4A4"">㊂</span> hill<br /><span style=""color:#A4A4A4"">㊃</span> mountain</small>"
咳	cough	v.		"<span style=""color:#00ff00"">Ké</span>"	2499	9	<i>Mouth ... acorn</i>					sound of sighing
剎	brake	v.		"<span style=""color:#ff0000"">Shā</span>"	2500	9	<i>Sheaf ... resin ... saber</i>			刹		"Buddhist monastery, temple or shrine (abbr. for <span style=""color:#A4A4A4"">㊥</span>多羅, Sanskrit ksetra)"
嚷	cry out			"<span style=""color:#0000ff"">Rǎng</span>"	2501	20	<i>Mouth ... pigeon coop</i>					blurt out<br /><small>to shout</small>
釀	brew	v.		"<span style=""color:#aa55ff"">Niàng</span>"	2502	24	<i>Whiskey bottle</i><i>&nbsp;... pigeon coop</i>			酿		"to ferment<br /><small><span style=""color:#A4A4A4"">㊁</span> to brew<br /><span style=""color:#A4A4A4"">㊂</span> to make honey (of bees)<br /><span style=""color:#A4A4A4"">㊃</span> to lead to<br /><span style=""color:#A4A4A4"">㊄</span> to form gradually<br /><span style=""color:#A4A4A4"">㊅</span> wine<br /><span style=""color:#A4A4A4"">㊆</span> stuffed vegetables (cooking method)</small>"
塞	stronghold			"<span style=""color:#aa55ff"">Sài</span>"	2503	13	<i>Hamster cage ... soil</i>	(cork, plug)				"Serbia<br /><small><span style=""color:#A4A4A4"">㊁</span> Serbian<br /><span style=""color:#A4A4A4"">㊂</span> abbr. for <span style=""color:#A4A4A4"">㊥</span><span style=""color:#0000ff"">爾</span><span style=""color:#00ff00"">維</span><span style=""color:#aa55ff"">亞</span> - <span style=""color:#ff0000"">Sāi</span> <span style=""color:#0000ff"">ěr</span> <span style=""color:#00ff00"">wéi</span> <span style=""color:#aa55ff"">yà</span></small>"
